id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ZSCAN29	6	0.5381	0.69927	0.997916	14817	1	0.37185	0.0021696	0.01077	0.933954	232	5	0.37185
LEPROTL1	6	0.98786	0.98791	0.999851	21421	0	0.53274	0.002185	0.010847	0.933954	233	4	0.53274
C7orf55-LUC7L2	5	0.73506	0.78843	0.997916	17667	1	0.26851	0.0021883	0.0095635	0.924198	234	4	0.26851
hsa-mir-4725	4	0.29434	0.44004	0.997916	10456	1	0.40889	0.002207	0.0079468	0.880722	235	3	0.40889
NHLRC2	6	0.40289	0.61159	0.997916	12796	2	0.45081	0.0022375	0.011096	0.940118	236	4	0.45081
ROS1	6	0.41118	0.61676	0.997916	12919	1	0.34402	0.0022569	0.011186	0.940118	237	3	0.34402
hsa-mir-7-1	4	0.9936	0.99363	0.999851	21549	0	0.49971	0.002264	0.0081641	0.880722	238	4	0.49971
PPP1CB	6	0.8374	0.86917	0.99876	18749	1	0.33558	0.0022648	0.011224	0.940118	239	4	0.33558
TMCO4	6	0.99474	0.99477	0.999851	21574	0	0.43413	0.0022668	0.011235	0.940118	240	4	0.43413
WBSCR17	6	0.99773	0.99776	1.0	21648	0	0.40984	0.0022735	0.011265	0.940118	241	6	0.40984
HMHB1	5	0.97265	0.97272	0.999851	21104	0	0.34998	0.0022758	0.0099341	0.924198	242	4	0.34998
GTF3C1	6	0.97715	0.97727	0.999851	21201	0	0.12424	0.0023268	0.011507	0.949347	243	3	0.12424
NonTargetingControlGuideForHuman_0623	2	0.91999	0.92006	0.99876	19966	0	1.6303	0.002332	0.0045382	0.763328	244	2	1.6303
CDC25C	6	0.95639	0.9564	0.99876	20767	0	0.38814	0.0023476	0.011604	0.949553	245	4	0.38814
RSPH10B2	6	0.0030105	0.014058	0.990781	278	1	0.1514	0.0023643	0.011691	0.949553	246	3	0.1514
SLIT1	6	0.99763	0.99768	1.0	21647	0	0.24359	0.0023669	0.0117	0.949553	247	6	0.24359
OR10X1	6	0.99763	0.99768	1.0	21646	0	0.23236	0.0023685	0.011707	0.949553	248	6	0.23236
SRPRB	6	0.82318	0.86262	0.99876	18563	1	0.47123	0.0023963	0.011834	0.954562	249	4	0.47123
SNTG1	6	0.17941	0.3666	0.997916	7695	2	0.3254	0.0024164	0.011931	0.955299	250	4	0.3254
MDP1	6	0.8412	0.87099	0.99876	18780	1	0.4838	0.0024391	0.012046	0.956439	251	4	0.4838
FBXW7	6	0.99756	0.99759	1.0	21645	0	0.4132	0.0024421	0.012061	0.956439	252	6	0.4132
THRA	6	0.33225	0.54504	0.997916	11374	3	-0.073119	0.0024452	0.012078	0.956439	253	2	-0.073119
MYBPC2	6	0.83166	0.86644	0.99876	18673	1	0.50472	0.0024582	0.012142	0.956468	254	3	0.50472
PSTK	6	0.91753	0.91912	0.99876	19922	1	0.2357	0.0024637	0.012166	0.956468	255	4	0.2357
SLC7A3	6	0.99751	0.99754	1.0	21643	0	0.32185	0.0024909	0.012301	0.962359	256	6	0.32185
ZBTB47	6	0.92872	0.9291	0.99876	20137	1	0.48791	0.0024976	0.012334	0.962359	257	4	0.48791
hsa-mir-6824	4	0.87886	0.8787	0.99876	19272	0	0.21593	0.0025054	0.0090014	0.908427	258	2	0.21593
TMEM151A	6	0.099683	0.24688	0.997916	5150	4	-0.38424	0.0025134	0.012393	0.962359	259	2	-0.38424
ABAT	6	0.46336	0.64977	0.997916	13707	2	0.048065	0.0025631	0.012592	0.966467	260	3	0.048065
TRAPPC4	6	0.3047	0.51382	0.997916	10693	1	0.65231	0.0025869	0.012685	0.966467	261	4	0.65231
FDX1L	6	0.041152	0.12581	0.995548	2604	2	0.15204	0.0025885	0.012691	0.966467	262	3	0.15204
RALYL	6	0.21266	0.40658	0.997916	8532	2	0.12818	0.0026129	0.012781	0.966467	263	3	0.12818
MEP1B	6	0.99491	0.99494	0.999851	21579	0	0.42326	0.0026184	0.012803	0.966467	264	5	0.42326
PIGN	6	0.60891	0.7487	0.997916	15876	2	0.35784	0.0026515	0.012923	0.966467	265	3	0.35784
OSBPL11	6	0.87995	0.89218	0.99876	19290	1	0.54603	0.0026616	0.01296	0.966467	266	4	0.54603
VENTX	6	0.12989	0.30405	0.997916	6344	3	-0.12748	0.002668	0.012985	0.966467	267	3	-0.12748
HSPA4	6	0.87662	0.89018	0.99876	19236	1	0.42842	0.0026832	0.013047	0.966467	268	5	0.42842
CLEC1B	6	0.84017	0.87049	0.99876	18772	1	0.34722	0.0026886	0.013072	0.966467	269	3	0.34722
LMTK2	6	0.57608	0.72537	0.997916	15387	2	0.27738	0.0027033	0.013127	0.966467	270	4	0.27738
SKA2	6	0.54921	0.70687	0.997916	14972	2	0.16656	0.0027123	0.013158	0.966467	271	4	0.16656
CCDC172	6	0.14482	0.32406	0.997916	6786	1	0.41741	0.0027211	0.013184	0.966467	272	5	0.41741
PRSS55	5	0.69865	0.77201	0.997916	17315	1	-0.023633	0.0027217	0.011728	0.949553	273	2	-0.023633
NonTargetingControlGuideForHuman_0446	2	0.99702	0.99698	0.999851	21634	0	1.2331	0.0027301	0.0053395	0.798026	274	2	1.2331
TCAIM	6	0.12936	0.30306	0.997916	6319	2	0.18182	0.0027356	0.013233	0.966747	275	3	0.18182
ZYX	6	0.94004	0.94028	0.99876	20400	0	0.36999	0.0027781	0.013384	0.97302	276	4	0.36999
ALDH3A1	6	0.36472	0.58104	0.997916	12108	2	0.61658	0.0027983	0.013452	0.97302	277	4	0.61658
hsa-mir-4637	3	0.36505	0.47094	0.997916	12116	1	0.49953	0.0028254	0.0078382	0.880722	278	2	0.49953
DNTT	6	0.078908	0.20553	0.997916	4294	3	-0.12799	0.002837	0.0136	0.973875	279	2	-0.12799
PARPBP	6	0.17013	0.35534	0.997916	7427	2	-0.0029185	0.0028614	0.013681	0.974761	280	2	-0.0029185
MINOS1	6	0.1457	0.32514	0.997916	6824	2	0.43633	0.002865	0.013702	0.974761	281	4	0.43633
UNC50	6	0.90534	0.9094	0.99876	19695	1	0.48356	0.0028919	0.013793	0.974861	282	5	0.48356
POLDIP3	6	0.67424	0.79709	0.997916	16907	2	0.46485	0.0029155	0.013877	0.975023	283	4	0.46485
TMEM30A	6	0.71759	0.82442	0.997916	17520	1	0.31383	0.0029167	0.013885	0.975023	284	3	0.31383
WDR7	6	0.90722	0.91084	0.99876	19741	1	0.3304	0.0029568	0.014034	0.980214	285	5	0.3304
ACER2	6	0.86979	0.88614	0.99876	19143	1	0.30853	0.0029604	0.01405	0.980214	286	5	0.30853
RPA4	6	0.16612	0.35046	0.997916	7340	2	0.28459	0.0029745	0.014105	0.980944	287	3	0.28459
hsa-mir-5697	4	0.99702	0.99703	0.999851	21635	0	0.28534	0.0029816	0.010612	0.933954	288	4	0.28534
METTL14	6	0.94864	0.94878	0.99876	20593	0	0.39342	0.0029977	0.014187	0.981917	289	5	0.39342
TRANK1	6	0.84496	0.87282	0.99876	18829	1	0.27015	0.0030028	0.01421	0.981917	290	3	0.27015
INADL	6	0.80398	0.85441	0.99876	18348	1	0.32557	0.0030281	0.01431	0.984694	291	4	0.32557
USE1	6	0.56139	0.71513	0.997916	15166	1	0.10535	0.0030602	0.014436	0.986142	292	2	0.10535
TSPY2	4	0.020778	0.063345	0.990781	1565	1	0.33613	0.0030703	0.010914	0.935996	293	2	0.33613
PSMD10	6	0.075227	0.19811	0.997916	4147	1	0.39641	0.0030755	0.014498	0.986142	294	5	0.39641
hsa-mir-5189	4	0.99692	0.99693	0.999851	21631	0	0.56966	0.0030831	0.010963	0.936521	295	4	0.56966
GJA5	6	0.9307	0.93096	0.99876	20195	1	0.26392	0.0031033	0.014611	0.986649	296	3	0.26392
JAKMIP2	6	0.22736	0.42394	0.997916	8886	1	0.48076	0.0031391	0.01474	0.986649	297	4	0.48076
INTS12	6	0.1233	0.29173	0.997916	6082	1	0.41273	0.0031432	0.014754	0.986649	298	5	0.41273
CDK17	6	0.96475	0.96475	0.999537	20942	0	0.35534	0.00315	0.014776	0.986649	299	5	0.35534
MICU2	6	0.79255	0.84992	0.99876	18227	1	0.25606	0.0031692	0.014854	0.986649	300	3	0.25606
ACRC	5	0.65759	0.75513	0.997916	16629	1	0.012268	0.0031722	0.01351	0.973866	301	2	0.012268
SLC25A35	5	0.99681	0.99679	0.999851	21629	0	0.30018	0.0031891	0.013584	0.973875	302	5	0.30018
COG4	6	0.95115	0.95128	0.99876	20651	0	0.60156	0.0032041	0.014971	0.986649	303	4	0.60156
C1orf105	6	0.82297	0.86252	0.99876	18560	1	0.44434	0.0032173	0.015026	0.986649	304	4	0.44434
hsa-mir-5586	4	0.33972	0.4858	0.997916	11550	1	0.47682	0.0032346	0.011501	0.949347	305	3	0.47682
PDGFA	6	0.036863	0.11615	0.995548	2428	2	-0.024616	0.0032815	0.015247	0.986649	306	3	-0.024616
ADAMTS6	6	0.33546	0.5486	0.997916	11448	2	-0.035059	0.0032921	0.015285	0.986649	307	2	-0.035059
EXT1	6	0.61596	0.75387	0.997916	15977	1	0.52531	0.0033002	0.015319	0.986649	308	5	0.52531
PTCH1	6	0.42821	0.62742	0.997916	13189	1	0.42851	0.0033133	0.015364	0.986649	309	5	0.42851
ERLEC1	6	0.84112	0.87095	0.99876	18778	1	0.47403	0.0033309	0.015428	0.986649	310	5	0.47403
PIM3	6	0.15145	0.33228	0.997916	6971	1	-0.048097	0.0033347	0.015441	0.986649	311	2	-0.048097
BMP5	6	0.41052	0.61634	0.997916	12909	2	0.074335	0.0033383	0.015449	0.986649	312	3	0.074335
ZMYND19	6	0.7882	0.84826	0.99876	18184	1	0.26726	0.0033475	0.015486	0.986649	313	5	0.26726
GSC2	6	0.20827	0.40138	0.997916	8429	3	-0.15188	0.0033584	0.015532	0.986649	314	2	-0.15188
ANKRD39	6	0.46587	0.6514	0.997916	13752	2	0.17965	0.0033597	0.015538	0.986649	315	3	0.17965
CA5A	6	0.49868	0.67276	0.997916	14222	1	0.68539	0.0033789	0.015603	0.986649	316	4	0.68539
WRB	6	0.024776	0.087205	0.995548	1805	1	0.3371	0.003408	0.015716	0.986649	317	4	0.3371
NonTargetingControlGuideForHuman_0062	2	0.86537	0.86541	0.99876	19070	0	0.56411	0.00341	0.0066386	0.8619	318	2	0.56411
KIF4B	6	0.99316	0.9932	0.999851	21541	0	0.43521	0.0034342	0.015822	0.986649	319	4	0.43521
ZBTB40	6	0.69649	0.81419	0.997916	17283	1	0.40982	0.0034422	0.015849	0.986649	320	5	0.40982
NAP1L2	6	0.98305	0.98318	0.999851	21320	0	0.12756	0.0034577	0.015906	0.986649	321	3	0.12756
ATXN10	6	0.96988	0.96988	0.999813	21043	0	0.50682	0.0034588	0.015909	0.986649	322	4	0.50682
POLR3B	6	0.2461	0.44587	0.997916	9344	1	0.34738	0.0034751	0.015976	0.986649	323	3	0.34738
CSNK2A2	6	0.42293	0.62412	0.997916	13100	2	0.15749	0.0034936	0.01603	0.986649	324	3	0.15749
hsa-mir-320b-2	4	0.9965	0.99651	0.999851	21619	0	0.35678	0.0035021	0.012419	0.962359	325	4	0.35678
LRP2BP	6	0.088174	0.22416	0.997916	4678	3	-0.15591	0.0035571	0.016272	0.986649	326	2	-0.15591
MRGBP	6	0.96532	0.96531	0.999537	20955	0	0.48124	0.0035582	0.016274	0.986649	327	5	0.48124
RCOR2	6	0.063731	0.17449	0.997916	3648	2	0.1903	0.0035593	0.016278	0.986649	328	3	0.1903
CD69	6	0.93741	0.93765	0.99876	20347	0	0.59841	0.003598	0.016412	0.986649	329	5	0.59841
SLC43A3	6	0.97279	0.97283	0.999851	21108	0	0.54551	0.0036091	0.016454	0.986649	330	5	0.54551
ZNF146	6	0.92196	0.92291	0.99876	20005	1	0.29559	0.0036332	0.016541	0.986649	331	4	0.29559
TLL2	6	0.73833	0.83078	0.998497	17688	1	0.56718	0.0036539	0.016604	0.986649	332	5	0.56718
COA1	6	0.58336	0.73048	0.997916	15483	1	0.41719	0.0036675	0.01666	0.986649	333	4	0.41719
hsa-mir-1294	4	0.79989	0.80232	0.997916	18306	1	0.54872	0.0036874	0.01305	0.966467	334	3	0.54872
GPIHBP1	6	0.34153	0.55534	0.997916	11592	1	0.35276	0.0036966	0.016773	0.986649	335	4	0.35276
RAB6A	6	0.84648	0.87357	0.99876	18849	1	0.30462	0.0037061	0.016806	0.986649	336	3	0.30462
TRIM29	6	0.32443	0.53622	0.997916	11149	2	-0.0076784	0.0037116	0.016827	0.986649	337	2	-0.0076784
hsa-mir-200a	4	0.99424	0.99427	0.999851	21562	0	0.53552	0.0037125	0.013136	0.966467	338	4	0.53552
LYRM2	6	0.52587	0.69096	0.997916	14630	1	0.45745	0.0037491	0.016964	0.986649	339	5	0.45745
TMPRSS2	6	0.70957	0.82204	0.997916	17452	1	0.061721	0.0037568	0.01699	0.986649	340	2	0.061721
ZNF729	6	0.67111	0.79474	0.997916	16863	1	0.38868	0.003804	0.017169	0.986649	341	5	0.38868
hsa-mir-7845	4	0.99619	0.99619	0.999851	21614	0	0.47151	0.003805	0.013453	0.97302	342	4	0.47151
ARHGAP17	6	0.97028	0.97028	0.999813	21055	0	0.17214	0.003806	0.017179	0.986649	343	3	0.17214
SLAMF6	6	0.99542	0.99548	0.999851	21595	0	0.47036	0.0038219	0.017232	0.986649	344	5	0.47036
hsa-mir-4501	2	0.99612	0.99611	0.999851	21613	0	0.45626	0.0038771	0.007533	0.878766	345	2	0.45626
GPR22	6	0.72577	0.82684	0.997916	17595	1	0.33485	0.0038938	0.017493	0.986649	346	5	0.33485
hsa-mir-3975	4	0.43792	0.58504	0.997916	13331	1	0.029943	0.0038971	0.013757	0.974861	347	2	0.029943
IYD	6	0.43759	0.6333	0.997916	13317	1	0.37135	0.0038988	0.017512	0.986649	348	5	0.37135
ZCCHC5	6	0.45698	0.64569	0.997916	13624	1	-0.036364	0.0039047	0.01754	0.986649	349	2	-0.036364
TFIP11	6	0.24472	0.44429	0.997916	9314	3	0.026751	0.0039169	0.017581	0.986649	350	3	0.026751
UBE2Z	6	0.10555	0.25822	0.997916	5402	2	0.017284	0.0039544	0.017728	0.986649	351	2	0.017284
TAS2R60	6	0.95886	0.95885	0.99876	20826	0	0.43987	0.0039565	0.017737	0.986649	352	4	0.43987
EHBP1L1	6	0.53611	0.6979	0.997916	14781	1	0.32688	0.004002	0.017895	0.986649	353	3	0.32688
BOP1	6	0.034126	0.10998	0.995548	2296	4	-0.67263	0.0040041	0.0179	0.986649	354	2	-0.67263
SRY	6	0.37349	0.59062	0.997916	12305	1	0.32618	0.0040322	0.017993	0.986649	355	4	0.32618
OXNAD1	6	0.10406	0.25534	0.997916	5338	2	0.60549	0.0040382	0.018013	0.986649	356	4	0.60549
REEP3	6	0.68636	0.80638	0.997916	17114	2	0.028308	0.0040449	0.018045	0.986649	357	2	0.028308
hsa-mir-3691	4	0.96914	0.96908	0.999813	21026	0	0.47292	0.0040681	0.014341	0.984694	358	3	0.47292
DISC1	4	0.047219	0.11683	0.995548	2903	2	0.36199	0.0041005	0.014454	0.986142	359	2	0.36199
PABPC1	6	0.14973	0.33016	0.997916	6928	3	-0.2819	0.0041034	0.018256	0.986649	360	1	-0.2819
TG	6	0.97841	0.97854	0.999851	21224	0	0.38814	0.0041075	0.018273	0.986649	361	5	0.38814
NAA11	6	0.17613	0.36262	0.997916	7602	1	0.45712	0.0041098	0.018279	0.986649	362	5	0.45712
OGDH	6	0.55601	0.71149	0.997916	15077	1	0.67134	0.0041231	0.01832	0.986649	363	5	0.67134
FAM122A	6	0.5549	0.71074	0.997916	15059	1	0.48048	0.0041294	0.018343	0.986649	364	5	0.48048
GOLGA6A	6	0.97435	0.97445	0.999851	21141	0	0.37155	0.0041511	0.018433	0.986649	365	3	0.37155
CACNB1	6	0.41837	0.62123	0.997916	13031	2	0.24017	0.0041551	0.018448	0.986649	366	3	0.24017
ACTR2	6	0.10215	0.25161	0.997916	5249	3	-0.20762	0.004163	0.018482	0.986649	367	2	-0.20762
ZBTB16	6	0.95672	0.95674	0.99876	20773	0	0.39762	0.0041721	0.018515	0.986649	368	4	0.39762
TEX101	6	0.66648	0.79115	0.997916	16774	2	0.53609	0.0041931	0.018589	0.986649	369	4	0.53609
SRD5A1	5	0.088586	0.211	0.997916	4692	1	0.61087	0.0042055	0.01765	0.986649	370	4	0.61087
BCL2L1	6	0.96791	0.9679	0.999813	21004	0	0.43143	0.0042069	0.018638	0.986649	371	4	0.43143
WDR52	6	0.99731	0.99733	0.999915	21642	0	0.4417	0.0042348	0.018733	0.986649	372	5	0.4417
SCML4	6	0.46927	0.65359	0.997916	13803	2	0.24462	0.0042547	0.018818	0.986649	373	3	0.24462
FZD1	6	0.78969	0.84881	0.99876	18197	1	0.31774	0.0042809	0.01892	0.986649	374	5	0.31774
CLCN4	6	0.047712	0.14016	0.995548	2925	3	-0.14558	0.0042908	0.018959	0.986649	375	2	-0.14558
PRAMEF6	2	0.07037	0.1227	0.995548	3943	1	0.42654	0.0043051	0.0083584	0.88469	376	1	0.42654
SHMT2	6	0.36456	0.58086	0.997916	12101	1	0.53921	0.0043097	0.019032	0.986649	377	4	0.53921
HK1	6	0.55424	0.7103	0.997916	15046	1	0.4116	0.0043243	0.01908	0.986649	378	4	0.4116
URB1	6	0.4565	0.64539	0.997916	13618	2	0.26154	0.0043311	0.019101	0.986649	379	4	0.26154
NonTargetingControlGuideForHuman_0291	2	0.99567	0.99565	0.999851	21605	0	0.58448	0.0043312	0.0084064	0.885442	380	2	0.58448
OVOL1	6	0.98914	0.98918	0.999851	21457	0	0.481	0.0043478	0.019165	0.986649	381	4	0.481
GAS7	6	0.47099	0.65467	0.997916	13832	1	0.18311	0.0043516	0.019183	0.986649	382	3	0.18311
TMEM66	6	0.8264	0.86405	0.99876	18603	1	0.53584	0.0043683	0.019246	0.986649	383	4	0.53584
CDKL5	6	0.64721	0.77672	0.997916	16453	1	0.32793	0.0043754	0.019271	0.986649	384	5	0.32793
URI1	6	0.018653	0.067685	0.990781	1407	2	0.19995	0.0043756	0.019272	0.986649	385	3	0.19995
IVD	6	0.77021	0.84164	0.99876	17990	1	0.19082	0.0043919	0.019334	0.986649	386	5	0.19082
EPHA5	6	0.021209	0.075937	0.995548	1590	1	0.40839	0.0044002	0.019366	0.986649	387	5	0.40839
RUSC1	6	0.55881	0.71339	0.997916	15127	2	0.0035959	0.0044013	0.019369	0.986649	388	1	0.0035959
MSANTD4	6	0.13414	0.31064	0.997916	6471	1	0.26682	0.0044509	0.01955	0.986649	389	4	0.26682
EXOC3	6	0.98592	0.98603	0.999851	21385	0	0.45883	0.0044533	0.019562	0.986649	390	5	0.45883
ZNF629	6	0.65411	0.78181	0.997916	16571	1	0.47688	0.0044734	0.019637	0.986649	391	5	0.47688
hsa-mir-4640	4	0.65793	0.7034	0.997916	16634	1	0.12903	0.0044931	0.015757	0.986649	392	2	0.12903
NonTargetingControlGuideForHuman_0732	2	0.9955	0.99548	0.999851	21600	0	0.74998	0.0045012	0.0087427	0.903324	393	2	0.74998
FCRLA	6	0.98482	0.98494	0.999851	21360	0	0.43447	0.0045165	0.01979	0.986649	394	4	0.43447
TMEM41A	6	0.96976	0.96977	0.999813	21039	0	0.35896	0.0045972	0.020077	0.986649	395	5	0.35896
MRGPRX4	6	0.508	0.67895	0.997916	14363	2	0.16844	0.0045998	0.02009	0.986649	396	3	0.16844
SULT1E1	6	0.28541	0.49169	0.997916	10257	1	0.29293	0.0046117	0.020123	0.986649	397	5	0.29293
DPEP2	6	0.068062	0.18339	0.997916	3840	1	0.60742	0.0046121	0.020126	0.986649	398	4	0.60742
NonTargetingControlGuideForHuman_0044	2	0.99535	0.99533	0.999851	21592	0	1.1524	0.0046472	0.0089991	0.908427	399	2	1.1524
MTA2	6	0.36319	0.57932	0.997916	12074	2	0.075024	0.0046516	0.020281	0.986649	400	3	0.075024
SLC46A2	6	0.87053	0.88656	0.99876	19154	1	0.33903	0.0046648	0.020334	0.986649	401	3	0.33903
ZNF697	6	0.17052	0.35583	0.997916	7439	1	0.5196	0.0046767	0.020382	0.986649	402	5	0.5196
PLCL2	6	0.95012	0.95024	0.99876	20629	0	0.50671	0.0046848	0.020408	0.986649	403	5	0.50671
OR5J2	6	0.97527	0.9754	0.999851	21158	0	0.30375	0.0046856	0.020412	0.986649	404	5	0.30375
LRRC39	6	0.96761	0.96761	0.999813	20998	0	0.38975	0.004687	0.020417	0.986649	405	5	0.38975
CNTNAP1	6	0.95799	0.95799	0.99876	20806	0	0.66018	0.0046892	0.020424	0.986649	406	5	0.66018
hsa-mir-384	4	0.77934	0.78522	0.997916	18093	1	0.67671	0.0046917	0.016437	0.986649	407	2	0.67671
TTC14	6	0.83147	0.86634	0.99876	18669	1	0.10489	0.0046976	0.020448	0.986649	408	4	0.10489
C1QTNF4	6	0.1632	0.34688	0.997916	7259	3	-0.24472	0.0046991	0.020454	0.986649	409	2	-0.24472
ZNF706	6	0.0011146	0.0057132	0.990781	101	3	0.043154	0.004706	0.020483	0.986649	410	3	0.043154
ADIPOR1	6	0.90772	0.91121	0.99876	19751	1	0.42415	0.0047096	0.020498	0.986649	411	4	0.42415
CA1	6	0.53389	0.69641	0.997916	14752	1	0.42938	0.0047295	0.020581	0.986649	412	5	0.42938
IFT172	6	0.19992	0.39138	0.997916	8210	1	0.44492	0.0047356	0.020596	0.986649	413	4	0.44492
PRR23B	6	0.6866	0.80655	0.997916	17120	1	0.33464	0.0047514	0.020649	0.986649	414	5	0.33464
ZNF721	6	0.21814	0.41303	0.997916	8669	3	-0.2401	0.0047566	0.020668	0.986649	415	2	-0.2401
CACNG5	6	0.97573	0.97586	0.999851	21171	0	0.49347	0.0047784	0.020746	0.986649	416	5	0.49347
PEX11B	6	0.12176	0.28888	0.997916	6019	2	-0.06395	0.0047983	0.020818	0.986649	417	2	-0.06395
FANCB	6	0.90174	0.90673	0.99876	19624	1	0.46473	0.0047999	0.020826	0.986649	418	5	0.46473
IFNL1	6	0.78007	0.84521	0.99876	18097	1	0.43994	0.0048031	0.020837	0.986649	419	3	0.43994
OR11H2	6	0.47722	0.65874	0.997916	13926	2	0.43238	0.0048373	0.020969	0.986649	420	4	0.43238
EPHB3	6	0.91362	0.91589	0.99876	19850	1	0.32803	0.004839	0.020973	0.986649	421	5	0.32803
APOA4	6	0.13481	0.3115	0.997916	6491	1	0.35825	0.0048415	0.020981	0.986649	422	4	0.35825
ZMYM2	6	0.9402	0.94043	0.99876	20404	0	0.4599	0.0048584	0.021037	0.986649	423	4	0.4599
HSP90AB1	6	0.92083	0.92194	0.99876	19982	1	0.12079	0.004867	0.02107	0.986649	424	3	0.12079
MRPS14	6	0.079805	0.2073	0.997916	4334	3	0.11245	0.0048671	0.02107	0.986649	425	3	0.11245
OR2F2	6	0.1464	0.32598	0.997916	6839	1	0.40665	0.0048871	0.021142	0.986649	426	4	0.40665
hsa-mir-4476	4	0.84674	0.84648	0.99876	18851	0	0.19611	0.0048903	0.017125	0.986649	427	2	0.19611
ZNF705B	5	0.33944	0.51833	0.997916	11545	1	0.50684	0.0048953	0.020406	0.986649	428	3	0.50684
CCL13	6	0.32548	0.53738	0.997916	11182	3	-0.024325	0.0048976	0.021179	0.986649	429	2	-0.024325
HEYL	6	0.84696	0.87379	0.99876	18854	1	0.48607	0.0049127	0.021227	0.986649	430	4	0.48607
hsa-mir-99b	4	0.72726	0.7468	0.997916	17607	1	0.53158	0.0049156	0.017208	0.986649	431	3	0.53158
ASCC2	6	0.22269	0.41836	0.997916	8764	1	0.38753	0.0049159	0.021241	0.986649	432	4	0.38753
ACTR3	6	0.99245	0.99247	0.999851	21528	0	0.32372	0.0049278	0.021289	0.986649	433	5	0.32372
BAALC	6	0.98342	0.98355	0.999851	21329	0	0.25561	0.0049472	0.021362	0.986649	434	3	0.25561
PASD1	6	0.99654	0.99658	0.999851	21620	0	0.23622	0.00496	0.021403	0.986649	435	5	0.23622
PCDHB8	6	0.029433	0.099198	0.995548	2064	2	0.28821	0.0049693	0.021435	0.986649	436	4	0.28821
CDY1	6	0.98848	0.98855	0.999851	21440	0	0.30842	0.0049879	0.021507	0.986649	437	5	0.30842
PTCD1	4	0.99501	0.99502	0.999851	21584	0	0.46559	0.0049915	0.017447	0.986649	438	4	0.46559
FANCG	6	0.69397	0.81224	0.997916	17248	2	0.012344	0.0049968	0.021538	0.986649	439	2	0.012344
ANKRD27	6	0.03966	0.12246	0.995548	2546	1	0.4028	0.005018	0.021622	0.986649	440	5	0.4028
KCNA3	6	0.46961	0.65381	0.997916	13810	2	-0.048808	0.0050262	0.021654	0.986649	441	2	-0.048808
STAU2	6	0.9801	0.98024	0.999851	21257	0	0.20762	0.0050348	0.021684	0.986649	442	4	0.20762
OCRL	6	0.16988	0.35504	0.997916	7415	2	-0.056517	0.0050464	0.021723	0.986649	443	2	-0.056517
CSF3R	5	0.049811	0.13992	0.995548	3035	2	0.43086	0.0050616	0.021062	0.986649	444	3	0.43086
LMOD1	6	0.12397	0.29299	0.997916	6102	1	0.48916	0.0050952	0.021896	0.986649	445	5	0.48916
CCDC152	6	0.68394	0.80452	0.997916	17076	2	0.29492	0.0051165	0.021972	0.986649	446	4	0.29492
SERPINA7	6	0.60834	0.74832	0.997916	15864	2	0.57725	0.005122	0.021992	0.986649	447	4	0.57725
MBNL3	6	0.92504	0.92569	0.99876	20066	1	0.46239	0.0051579	0.022131	0.986649	448	5	0.46239
RFTN2	6	0.982	0.98216	0.999851	21302	0	0.24898	0.0051746	0.022189	0.986649	449	4	0.24898
PRF1	6	0.9009	0.90614	0.99876	19606	1	0.32536	0.0051823	0.022218	0.986649	450	4	0.32536
FASTKD3	6	0.86698	0.88454	0.99876	19097	1	0.21713	0.0051852	0.022229	0.986649	451	3	0.21713
ACER3	6	0.3165	0.52724	0.997916	10965	1	0.31453	0.0052142	0.022329	0.986649	452	4	0.31453
GBP3	6	0.97711	0.97724	0.999851	21200	0	0.35039	0.0052263	0.022369	0.986649	453	4	0.35039
BET1	6	0.99405	0.99408	0.999851	21560	0	0.36831	0.0052309	0.022384	0.986649	454	4	0.36831
C10orf62	6	0.96637	0.96637	0.999738	20970	0	0.51048	0.0052364	0.022401	0.986649	455	5	0.51048
FAT2	6	0.90555	0.90955	0.99876	19699	1	0.095017	0.0052448	0.022429	0.986649	456	3	0.095017
CRIP3	6	0.59086	0.73588	0.997916	15587	2	0.23569	0.0052805	0.022546	0.986649	457	3	0.23569
RAET1E	6	0.64243	0.77314	0.997916	16366	2	0.13366	0.0052944	0.022594	0.986649	458	3	0.13366
ICMT	6	0.94139	0.94163	0.99876	20428	0	0.38189	0.0053111	0.022654	0.986649	459	4	0.38189
OR2AG2	6	0.35031	0.56515	0.997916	11797	3	-0.095176	0.005344	0.022767	0.986649	460	2	-0.095176
SHOC2	6	0.49627	0.67115	0.997916	14186	2	0.22282	0.0053518	0.022797	0.986649	461	4	0.22282
OR5P2	6	0.24067	0.43952	0.997916	9208	3	-0.12082	0.0053786	0.022906	0.986649	462	2	-0.12082
WDR6	6	0.8459	0.87328	0.99876	18842	1	0.28385	0.0053936	0.022962	0.986649	463	3	0.28385
OR51I1	6	0.86607	0.88402	0.99876	19080	1	0.33478	0.0054037	0.022995	0.986649	464	4	0.33478
NFIX	6	0.96558	0.96557	0.99973	20957	0	0.373	0.0054125	0.023032	0.986649	465	3	0.373
SH2B2	6	0.28746	0.49409	0.997916	10295	2	0.13317	0.0054432	0.023141	0.986649	466	4	0.13317
HMGB2	6	0.38862	0.60279	0.997916	12596	2	0.4622	0.0054749	0.023266	0.986649	467	4	0.4622
